path,text
train-clean-360/3989/182402/3989-182402-0006.flac,PETER STARED VERY HARD
train-clean-360/3989/182402/3989-182402-0025.flac,GRANDFATHER FROG WINKED AT JERRY MUSKRAT WHO WAS LISTENING AND JERRY NODDED HIS HEAD
train-clean-360/3989/182402/3989-182402-0027.flac,THE ONLY THING HE COULD DO WAS TO KEEP OUT OF SIGHT AS MUCH AS POSSIBLE SO HE LEARNED TO SWIM WITH ONLY HIS HEAD OUT OF WATER AND SOMETIMES WITH ONLY THE END OF HIS NOSE OUT OF WATER
train-clean-360/3989/182402/3989-182402-0029.flac,ONE DAY HE HAD CRAWLED UNDER A PIECE OF BARK TO REST
train-clean-360/3989/182402/3989-182402-0030.flac,WHEN HE GOT READY TO GO ON HIS WAY HE FOUND THAT THE PIECE OF BARK HAD CAUGHT ON HIS BACK
train-clean-360/3989/182402/3989-182402-0031.flac,AT FIRST HE WAS ANNOYED AND STARTED TO SHAKE IT OFF BEFORE HE SUCCEEDED HE HEARD SOMEONE COMING
train-clean-360/3994/11512/3994-11512-0001.flac,BETWEEN HUMAN BEINGS AND THEIR BRUTE FORBEARS
train-clean-360/3994/11512/3994-11512-0004.flac,THAT WE WERE A HIGHLY CIVILIZED PAIR OF YOUNGSTERS
train-clean-360/3994/11512/3994-11512-0011.flac,BUT THAT IT COULD OUTBID THE NEW YORK BELL WAS
train-clean-360/3994/11512/3994-11512-0024.flac,BUT I HAVE ONE FROM THE THIRD MONTH OF HIS STAY THERE HE WROTE EVERY TWO OR THREE WEEKS CHARACTERIZED BY A VERBOSITY THAT SOUNDED STRANGE FOR HIM
train-clean-360/3994/11512/3994-11512-0025.flac,THERE FOLLOWED SEVERAL MONTHS OF LETTERS LIKE THAT A LOT OF WORDS EVASION OF COMING TO THE POINT ABOUT ANYTHING JUST
train-clean-360/3994/11512/3994-11512-0031.flac,BUT MY LONG YEARS OF TRAINING IN PSYCHOLOGICAL INTERPRETATION TOLD ME THAT A CHARACTER AND A FRIENDSHIP BUILT DURING FORTY YEARS DOES NOT CHANGE IN SIX MONTHS
train-clean-360/3994/11512/3994-11512-0035.flac,AS I GOT IN THE DRIVER MECHANICALLY TURNED AROUND AND DROVE INTO THE HILLS AGAIN THEY TOOK UP MY TICKET ON THE OTHER BUS I SAID TO THE DRIVER
train-clean-360/3994/11512/3994-11512-0036.flac,NOTHING HE SAID CURTLY FILL THAT OUT HE HANDED ME A CARD AN IMPERTINENT THING THAT CARD WAS
train-clean-360/3994/11512/3994-11512-0037.flac,AND BY THE TIME I WAS THROUGH THE BUS WAS OUT OF THE HILLS TRAVELING UP THE VALLEY OF A SMALL RIVER
train-clean-360/3994/149798/3994-149798-0000.flac,CHAPTER SEVENTEEN UNDER THE GREAT DOME WHEN GLINDA THE GOOD AND HER FOLLOWERS OF THE RESCUE EXPEDITION CAME IN SIGHT OF THE ENCHANTED MOUNTAIN OF THE FLATHEADS
train-clean-360/3994/149798/3994-149798-0009.flac,FOR THE VOICE OF A SWAN IS ALWAYS HARSH AND UNPLEASANT AND SAID WITH MUCH PRIDE
train-clean-360/3994/149798/3994-149798-0010.flac,HANDSOME IS AS HANDSOME DOES REPLIED THE SCARECROW
train-clean-360/3994/149798/3994-149798-0012.flac,INQUIRED THE WIZARD
train-clean-360/3994/149798/3994-149798-0013.flac,I WOULDN'T GO BACK TO IT IF I COULD DON'T YOU ADMIRE MY BEAUTY STRANGERS TELL US COO EE OH
train-clean-360/3994/149798/3994-149798-0015.flac,BUT HOW CAN WE RAISE THE ISLAND
train-clean-360/3994/149798/3994-149798-0020.flac,THAT THERE ARE THREE FISHES IN THIS LAKE THAT USED TO BE ADEPTS AT MAGIC AND FROM WHOM COO EE OH STOLE MUCH OF HER KNOWLEDGE
train-clean-360/3994/149798/3994-149798-0025.flac,SAID SHE THE BOAT IS MERELY A BOAT AND I BELIEVE I CAN MAKE IT OBEY A COMMAND OF SORCERY AS WELL AS IT DID THE COMMAND OF WITCHCRAFT
train-clean-360/3994/149798/3994-149798-0026.flac,NOT ALL OF US RETURNED THE WIZARD
train-clean-360/3994/149798/3994-149798-0027.flac,BUT MOST NOBLE SORCERESS PROVIDED YOU CAN MAKE THE BOAT GO OF WHAT USE WILL IT BE TO US CAN'T WE USE IT
train-clean-360/3994/156757/3994-156757-0011.flac,THIS WAS MORE SATISFACTION TO GEORGIA THAN TO ME FOR SHE HAD THE PLEASURE OF DECLARING THAT IF GRANDMA TOOK THAT MAN TO BOARD SHE WOULD BE A SCHWEITZER CHILD NO LONGER
train-clean-360/3994/156757/3994-156757-0019.flac,SHE SPOKE FEELINGLY OF MY LITTLE SISTER
train-clean-360/3994/156757/3994-156757-0037.flac,THEN SHE CONTINUED BRIGHTLY HERE ARE THY MITS AND THY LITTLE EMBROIDERED HANDKERCHIEF FOLDED IN A SQUARE
train-clean-360/4010/10798/4010-10798-0000.flac,THE HEART WITH THE TREASURE
train-clean-360/4010/10798/4010-10798-0002.flac,AND WHERE THIEVES DO NOT BREAK THROUGH NOR STEAL FOR WHERE YOUR TREASURE IS THERE WILL YOUR HEART BE ALSO
train-clean-360/4010/10798/4010-10798-0004.flac,IS TO RECEIVE THE FATHER AND SO TO HAVE LIFE IN OURSELVES AND LIFE THE HIGHER THE DEEPER THE SIMPLER
train-clean-360/4010/10798/4010-10798-0005.flac,IS THE BUSINESS OF LIFE THE WORD IS THAT BY WHICH WE LIVE NAMELY JESUS HIMSELF
train-clean-360/4010/10798/4010-10798-0015.flac,AND THE THIEF COME AND SO WE SHOULD LOSE THOSE TREASURES YES BY THE MOTH AND THE RUST AND THE THIEF
train-clean-360/4010/10798/4010-10798-0023.flac,YOU WILL BE COMPELLED TO SEE NAY TO FEEL YOUR HEART AS GOD SEES IT AND TO KNOW THAT THE CANKERED THING WHICH YOU HAVE WITHIN YOU
train-clean-360/4010/10798/4010-10798-0027.flac,THAT THEY PASS AWAY AND LEAVE A FIERCE DISAPPOINTMENT BEHIND THAT IS ONLY SO MUCH THE BETTER
train-clean-360/4010/10798/4010-10798-0030.flac,THAT WHICH FITS THE ONE FOR THE DUNGHILL
train-clean-360/4010/10798/4010-10798-0032.flac,HE WHOSE HEART IS SOUND BECAUSE IT HAUNTS THE TREASURE HOUSE OF HEAVEN MAY BE TEMPTED OF THE DEVIL
train-clean-360/4010/10801/4010-10801-0004.flac,ERE THE FINAL REPOSE BEGAN IT MAY HAVE BEEN ALL IN ONE BUT NEVER SURELY IN ALL BOOKS IN ALL WORDS OF THINKING MEN
train-clean-360/4010/10801/4010-10801-0028.flac,AND SHALL WE DARE TO THINK THAT IF WE BEING EVIL KNOW HOW TO GIVE GOOD GIFTS TO OUR CHILDREN GOD WILL NOT GIVE US HIS OWN SPIRIT WHEN WE COME TO ASK HIM
train-clean-360/4010/10822/4010-10822-0000.flac,JESUS ANSWERED THOU SAYEST THAT I AM A KING TO THIS END WAS I BORN AND FOR THIS CAUSE CAME I INTO THE WORLD THAT I SHOULD BEAR WITNESS UNTO THE TRUTH
train-clean-360/4010/10822/4010-10822-0013.flac,SOME BY CONDEMNING THE OPINIONS OF THEIR NEIGHBOURS SOME BY TEACHING OTHERS WHAT THEY DO NOT THEMSELVES HEED
train-clean-360/4010/10822/4010-10822-0023.flac,AND I SAY IT YOU DO NOT LIKE TO HEAR IT BECAUSE YOU ARE NOT LIKE HIM I AM LOW IN YOUR EYES WHICH MEASURE THINGS BY THEIR SHOW THEREFORE YOU SAY I BLASPHEME
train-clean-360/4010/10822/4010-10822-0027.flac,A HATER OF THE LIES MEN SPEAK FOR GOD AND MYSELF A TRUTH SPEAKING LIAR NOT A DOER OF THE WORD
train-clean-360/4010/10822/4010-10822-0032.flac,JUDGMENT AND LOVE BY THEM IS OF THE WORST OF LYING WITH HAND AND FOOT AND FACE HE CASTS SCORN UPON THAT WHICH HIS TONGUE CONFESSES
train-clean-360/4010/10822/4010-10822-0033.flac,LITTLE THOUGHT THE SONS OF ZEBEDEE AND THEIR AMBITIOUS MOTHER WHAT THE EARTHLY THRONE OF CHRIST'S GLORY WAS WHICH THEY AND SHE BEGGED THEY MIGHT SHARE FOR THE KING CROWNED BY HIS WITNESSING
train-clean-360/4010/10822/4010-10822-0037.flac,HE WAS THE ONLY REAL KING THAT EVER SAT ON ANY THRONE IS EVERY CHRISTIAN EXPECTED TO BEAR WITNESS
train-clean-360/4010/10822/4010-10822-0038.flac,ONE WHO BELIEVES MUST BEAR WITNESS ONE WHO SEES THE TRUTH MUST LIVE WITNESSING TO IT IS OUR LIFE THEN A WITNESSING TO THE TRUTH
train-clean-360/4013/11734/4013-11734-0000.flac,CAESAR'S AMBITION WAS ONLY FED BY VICTORIES
train-clean-360/4013/11734/4013-11734-0001.flac,BEFORE EXCITED BY THE MARISCOTTI OLD ENEMIES OF THE BENTIVOGLIO FAMILY
train-clean-360/4013/11734/4013-11734-0003.flac,SO SCARCELY HAD HE LEARNED THAT CAESAR WAS CROSSING THE FRONTIER OF THE BOLOGNESE TERRITORY WITH HIS ARMY
train-clean-360/4013/11734/4013-11734-0012.flac,WHOM CAESAR INTENDED TO DISPOSSESS OF HIS ESTATES WITHOUT DELAY AND FURTHER THAT HE HIMSELF SHOULD BE TAKEN INTO THE SERVICE OF THE REPUBLIC
train-clean-360/4013/11734/4013-11734-0013.flac,BUT JUST AS CAESAR HAD REACHED THIS POINT IN HIS NEGOTIATIONS WITH FLORENCE
train-clean-360/4013/11734/4013-11734-0017.flac,BUT HE WAS OBLIGED TO STOP SHORT AT THE CASTLE WHICH OPPOSED A SERIOUS RESISTANCE
train-clean-360/4013/11734/4013-11734-0018.flac,AND HE RECEIVED A FRESH ORDER TO JOIN IT HE TOOK HIS DEPARTURE THE NEXT DAY LEAVING BEHIND HIM VITELLOZZO AND GIAN PAOLO BAGLIANI TO PROSECUTE THE SIEGE IN HIS ABSENCE
train-clean-360/4013/11734/4013-11734-0023.flac,WHOM HE HAD TAKEN INTO HIS PAY AFTER THEY WERE EXILED BY THE POPE FROM THE STATES OF THE CHURCH BUT HE WAS COUNTING ON GONSALVO OF CORDOVA
train-clean-360/4013/11734/4013-11734-0025.flac,ON THEIR ARRIVAL AT ROME THE FRENCH AND SPANISH AMBASSADORS PRESENTED TO THE POPE THE TREATY SIGNED AT GRENADA
train-clean-360/4013/11734/4013-11734-0029.flac,HAVING PASSED THE VOLTURNO APPROACHED TO LAY SIEGE TO CAPUA
train-clean-360/4013/11734/4013-11734-0031.flac,AND IT WAS ONLY WITH GREAT DIFFICULTY THAT CALONNA
train-clean-360/4013/11734/4013-11734-0032.flac,FROM THE CHECK THE BESIEGERS HAD RECEIVED AND OBTAIN GOOD TERMS OF CAPITULATION
train-clean-360/4013/11734/4013-11734-0037.flac,FABRIZIA COLONNA AND DON UGO WERE MADE PRISONERS RANUZIA WOUNDED BY AN ARROW FELL INTO THE HANDS OF THE DUKE OF VALENTINOIS
train-clean-360/4013/11734/4013-11734-0040.flac,FREDERIC SAW THAT IT WAS USELESS ANY LONGER TO ATTEMPT DEFENCE SO HE SHUT HIMSELF UP IN CASTEL NUOVO AND GAVE PERMISSION TO GAETA AND TO NAPLES TO TREAT WITH THE CONQUEROR
train-clean-360/4013/11734/4013-11734-0041.flac,AND NAPLES WITH THE SURRENDER OF THE CASTLE THIS SURRENDER WAS MADE TO D'AUBIGNY BY FREDERIC HIMSELF
train-clean-360/4013/11734/4013-11734-0044.flac,A DAUGHTER WAS BORN OF THIS MARRIAGE ANNE DE LAVAL WHO MARRIED FRANCOIS DE LA TRIMAUILLE THROUGH HER THOSE RIGHTS WERE TRANSMITTED TO THE HOUSE OF LA TRIMOUILLE
train-clean-360/4013/11734/4013-11734-0048.flac,SON OF LUCREZIA AND ALFONSO THE LANDS OF THE COLONNA WERE IN APPANAGE TO THE TWO DUCHIES BUT ALEXANDER WAS DREAMING OF YET ANOTHER ADDITION TO HIS FORTUNE
train-clean-360/4013/11734/4013-11734-0049.flac,SON OF DUKE HERCULES OF FERRARA IN FAVOUR OF WHICH ALLIANCE
train-clean-360/4013/11734/4013-11734-0053.flac,ISSUED FROM THE VATICAN FOLLOWED BY ALL THE NOBILITY OF ROME AND PROCEEDED TO THE CHURCH OF THE MADONNA DEL PAPALO WHERE THE DUKE OF GANDIA AND CARDINAL GIAN BORGIA WERE BURIED
train-clean-360/4013/11734/4013-11734-0054.flac,AND IN THE EVENING ACCOMPANIED BY THE SAME CAVALCADE WHICH SHONE THE MORE BRIGHTLY UNDER THE TORCHLIGHT AND BRILLIANT ILLUMINATIONS
train-clean-360/4013/11734/4013-11734-0063.flac,WHILE THE ENVOYS FROM FERRARA STOOD ON THE OTHER INTO THEIR MIDST CAME LUCREZIA AND DON FERDINAND PLACED ON HER FINGER THE NUPTIAL RING THIS CEREMONY OVER
train-clean-360/4013/11734/4013-11734-0067.flac,THE CEREMONY OF BETROTHAL OVER THE POPE AND THE DUKE BUSIED THEMSELVES WITH MAKING PREPARATIONS FOR THE DEPARTURE THE POPE WHO WISHED THE JOURNEY TO BE MADE WITH A GREAT DEGREE OF SPLENDOUR
train-clean-360/4013/11734/4013-11734-0070.flac,FOR THE FULFILMENT OF HIS ORDERS BUT THE MESSENGERS REPORTED THAT THEY GREATLY FEARED
train-clean-360/4013/11734/4013-11734-0071.flac,WAS THAT IT WAS IMPROBABLE THAT THE SAME DEMONSTRATIONS OF JOY COULD BE EXPECTED FROM A TOWN PLUNGED IN MOURNING THAT WERE LOOKED FOR FROM IMALA FAENZA AND PESARO
train-clean-360/4013/11734/4013-11734-0073.flac,WAS RAMIRO D'ORCO NO ONE EVER KNEW BY WHOSE HANDS THE SCAFFOLD HAD BEEN RAISED BY NIGHT NOR BY WHAT EXECUTIONERS THE TERRIBLE DEED HAD BEEN CARRIED OUT
train-clean-360/4013/11734/4013-11734-0075.flac,NICCOLO MACCHIAVELLI THE DUKE OF VALENTINOIS WAS NOT DISAPPOINTED AND THE FUTURE DUCHESS OF FERRARA WAS ADMIRABLY RECEIVED IN EVERY TOWN ALONG HER ROUTE
train-clean-360/4013/11734/4013-11734-0079.flac,AND SO TO MAKE THE DUKE OF VALENTINOIS POPULAR WHILE POOR JACOPO D'APPIANO WAS FORGOTTEN
train-clean-360/4013/11734/4013-11734-0080.flac,THEN THE ILLUSTRIOUS TRAVELLERS EMBARKED ON THEIR RETURN JOURNEY TO ROME
train-clean-360/4013/11734/4013-11734-0082.flac,WHERE AT LAST HE ARRIVED AFTER ENCOUNTERING SO VIOLENT A TEMPEST
train-clean-360/4013/11734/4013-11734-0083.flac,THE POPE ALONE DID NOT SHOW ONE INSTANT'S FEAR BUT REMAINED ON THE BRIDGE DURING THE STORM SITTING ON HIS ARM CHAIR
train-clean-360/4013/11734/4013-11734-0084.flac,WHERE HE LANDED AND AFTER SENDING TO CORNETO TO FETCH HORSES HE REJOINED THE DUKE
train-clean-360/4013/182396/4013-182396-0002.flac,IT'S ALL VERY WELL TO HAVE A SNUG HOUSE UNDER THE GROUND WHERE ONE CAN SLEEP THE LONG COLD WINTER AWAY AND BE PERFECTLY SAFE
train-clean-360/4013/182396/4013-182396-0017.flac,MISTER MOLE NEVER POKED HIS NOSE IN WHERE HE HAD NO BUSINESS FOR A LONG TIME EVERYTHING WENT SMOOTHLY WITH ALL THE PEOPLE OF THE GREEN FOREST AND THE GREEN MEADOWS
train-clean-360/4013/182396/4013-182396-0023.flac,YOU SEE
train-clean-360/4013/182396/4013-182396-0030.flac,OH DEAR OH DEAR WHAT EVER CAN I DO HE LAY THERE FEELING VERY HELPLESS AND MISERABLE
train-clean-360/4039/184264/4039-184264-0007.flac,JUSTICE SHALLOW HAD FELT CERTAIN THAT IT WAS EITHER WILLIAM OR RICHARD BUT
train-clean-360/4039/184264/4039-184264-0022.flac,IT STRONGLY ADVISED THAT THE BUTCHER SHOULD BE CONVEYED IN A SEPARATE SHIP
train-clean-360/4039/184264/4039-184264-0027.flac,FIT THE SECOND THE BELLMAN'S SPEECH THE BELLMAN HIMSELF THEY ALL PRAISED TO THE SKIES SUCH A CARRIAGE SUCH
train-clean-360/4039/184264/4039-184264-0043.flac,DEEPLY DISTRESSED AND IT ALWAYS LOOKS GRAVE AT A PUN THE FOURTH
train-clean-360/4039/184264/4039-184264-0045.flac,DISTINGUISHING THOSE THAT HAVE FEATHERS AND BITE
train-clean-360/4039/184265/4039-184265-0002.flac,TOLD HIS STORY OF WOE IN AN ANTEDILUVIAN TONE MY FATHER AND MOTHER WERE
train-clean-360/4039/184265/4039-184265-0014.flac,I INFORMED YOU THE DAY WE EMBARKED YOU MAY CHARGE ME WITH MURDER OR WANT OF SENSE WE ARE ALL OF US WEAK AT TIMES BUT THE SLIGHTEST
train-clean-360/4039/184265/4039-184265-0020.flac,THOUGH THE BARRISTER TRIED TO APPEAL TO ITS PRIDE AND VAINLY PROCEEDED TO CITE A NUMBER OF CASES IN WHICH MAKING LACES
train-clean-360/4039/184266/4039-184266-0001.flac,FOR MAKING A SEPARATE SALLY AND HAD FIXED ON A SPOT UNFREQUENTED BY MAN A DISMAL
train-clean-360/4039/184266/4039-184266-0014.flac,AND THEN MULTIPLY OUT BY ONE THOUSAND DIMINISHED BY EIGHT THE RESULT WE PROCEED TO DIVIDE AS YOU SEE
train-clean-360/4039/184266/4039-184266-0033.flac,WHILE THE CHARGE OF INSOLVENCY FAILS IT IS CLEAR
train-clean-360/4044/9010/4044-9010-0013.flac,WITH A RUDDER IN EITHER HAND KEPT THE BOAT'S HEAD CONTINUALLY TOWARDS THE MONSTER IN SPITE OF ITS SUDDEN AND FRANTIC WHEELINGS AND WHEN IT DASHED MADLY ACROSS THE STREAM
train-clean-360/4044/9010/4044-9010-0017.flac,RUSHED STRAIGHT AT THE UNOFFENDING CANOE THE HARPOON LINE BECAME ENTANGLED ROUND HIS BODY
train-clean-360/4044/9010/4044-9010-0020.flac,AND A YOUNG ONE AND HAD NO INTENTION OF DYING TAMELY OR UNAVENGED
train-clean-360/4044/9010/4044-9010-0021.flac,DRAWN THE SHORT KNIFE WHICH WAS HIS ONLY WEAPON AND DIVING SUDDENLY AVOIDED THE MONSTER'S RUSH AND ATTACKED HIM FROM BEHIND WITH STABS
train-clean-360/4044/9010/4044-9010-0024.flac,HE ALONE WAS SILENT AMID THE YELLS OF TRIUMPH SORROWFULLY HE SWAM ROUND AND ROUND HIS LITTLE PAPER WRECK IT WOULD NOT HAVE FLOATED A MOUSE WISTFULLY
train-clean-360/4044/9010/4044-9010-0032.flac,I KEEP TO THE DRESS OF MY FOREFATHERS AMALRIC THE AMAL WHAT DID TO SACK ROME IN MAY DO TO FIND ASGARD IN
train-clean-360/4044/9010/4044-9010-0033.flac,IN A SORT OF MONGREL MIXTURE OF THE ROMAN MILITARY AND CIVIL DRESS HIS NECK WREATHED WITH A DOZEN GOLD CHAINS AND EVERY FINGER SPARKLING WITH JEWELS TURNED AWAY WITH AN IMPATIENT SNEER
train-clean-360/4044/9010/4044-9010-0035.flac,HERE SOME OF YOU GIRLS
train-clean-360/4044/9010/4044-9010-0037.flac,COME THEN MY OLIVE TREE MY GAZELLE MY LOTUS FLOWER MY WHAT WAS THE LAST NONSENSE YOU TAUGHT ME
train-clean-360/4044/9010/4044-9010-0043.flac,THE BEAUTY LOOKED AT THE GIANT FOR FURTHER INSTRUCTIONS THE CITY OF THE IMMORTAL GODS
train-clean-360/4044/9010/4044-9010-0047.flac,THERE WAS NOTHING WHICH THAT RIVER DID NOT DO IT ROSE IN THE CAUCASUS WHERE WAS THE CAUCASUS HE DID NOT KNOW IN PARADISE IN INDIAN AETHIOPIA
train-clean-360/4044/9010/4044-9010-0049.flac,QUOTH SMID THE SON OF TROLL ARMOURER TO THE PARTY
train-clean-360/4044/9010/4044-9010-0058.flac,WHY ASKED WULF I NEVER GIVE ANY REASONS WHAT'S THE USE OF BEING AN AMAL
train-clean-360/4044/9010/4044-9010-0060.flac,WHISPERED POOR PELAGIA WHO LOOKS CROSS AT YOU MY QUEEN ROARED THE AMAL
train-clean-360/4044/9010/4044-9010-0061.flac,ANSWERED PELAGIA WHO LIVED IN HOURLY FEAR OF THUNDERSTORMS
train-clean-360/4044/9010/4044-9010-0064.flac,WE HAVE MONEY AND WOMEN AND IF WE WANT SPORT IT'S BETTER SPORT KILLING MEN THAN KILLING BEASTS SO WE HAD BETTER GO WHERE WE SHALL FIND MOST OF THAT GAME
train-clean-360/4044/9010/4044-9010-0066.flac,DON'T ANSWER WULF I KNEW HE WAS HUMBUGGING US ALL ALONG
train-clean-360/4044/9010/4044-9010-0068.flac,YOU AND SMID HERE THE TWO CAESARS AND WE'LL MAKE THE MONK THE CHIEF OF THE EUNUCHS EH ANYTHING YOU LIKE FOR A QUIET LIFE
train-clean-360/4044/9010/4044-9010-0070.flac,BUT ALEXANDRIA IS CERTAINLY PLEASANTER THAN THIS OLD WULF SPRANG UP FIERCELY ENOUGH HEAR ME AMALRIC THE AMAL SON OF ODIN AND HEROES ALL
train-clean-360/4044/9010/4044-9010-0072.flac,AND DID WE NOT KEEP OUR OATH HAVE WE NOT HELD TO THE AMALS
train-clean-360/4044/9010/4044-9010-0074.flac,IF THE BISON BULL LIE DOWN AND WALLOW WHAT WILL THE HERD DO FOR A LEADER IF THE KING WOLF LOSE THE SCENT HOW WILL THE PACK HOLD IT
train-clean-360/4044/9010/4044-9010-0078.flac,TURNED BACK LIKE A LAZY HOUND AND MARRIED THE DAUGHTER OF THE ROMANS WHOM ODIN HATES AND WENT NORTHWARD AGAIN TO GAUL
train-clean-360/4044/9010/4044-9010-0080.flac,WILL YOU DRIVE US BLOOD MAD AGAIN JUST AS WE ARE SETTLING DOWN INTO OUR SOBER SENSES AND FINDING OUT WHAT OUR LIVES WERE GIVEN US FOR
train-clean-360/4044/9010/4044-9010-0083.flac,WE'LL STOP HIS OLD WIVES TALES FOR HIM AND THEN SETTLE FOR OURSELVES SAID SMID AND SPRINGING FROM THE THWART WHERE HE HAD BEEN SITTING HE CAUGHT UP A BILL WITH ONE HAND AND SEIZED PHILAMMON'S THROAT WITH THE OTHER
train-clean-360/4044/9010/4044-9010-0086.flac,THAT'S RIGHT MY SMID DON'T USE THE KNIFE THEY WILL BE OVERBOARD IN A MOMENT
train-clean-360/4044/9010/4044-9010-0089.flac,CARVING HIM INTO THE BLOOD EAGLE
train-clean-360/4044/9010/4044-9010-0092.flac,FIVE MINUTES GOOD FIGHTING AND NO ONE KILLED
train-clean-360/4044/9010/4044-9010-0095.flac,TILL THE STRANGEST DEEDS AND SUFFERINGS ARE TAKEN AS MATTERS OF COURSE HIS SUDDEN ESCAPE FROM THE LAURA THE NEW WORLD OF THOUGHT AND ACTION
train-clean-360/4044/9010/4044-9010-0099.flac,AS EVEN SINFUL WOMEN HAVE HEARTS IN THEM PELAGIA SHRIEKED OUT
train-clean-360/4044/9010/4044-9010-0100.flac,THE WARRIORS ARE FREE MEN MY DARLING AND KNOW WHAT IS PROPER AND WHAT CAN THE LIFE OF SUCH A BRUTE BE TO YOU
train-clean-360/4044/9010/4044-9010-0106.flac,GIVE HIM US PRINCE WULF WE HAVE NOT SEEN BLOOD FOR MANY A DAY
train-clean-360/4044/9010/4044-9010-0112.flac,WERE THOROUGHLY GOOD NATURED HONEST FELLOWS
train-clean-360/4044/9010/4044-9010-0113.flac,AND THEN WENT FORWARD AS MANY OF THEM AS WERE NOT ROWING
train-clean-360/4044/9010/4044-9010-0114.flac,PAWING HIM OVER FROM TUSKS TO TAIL
train-clean-360/4054/11077/4054-11077-0006.flac,AND TWO DOORS WHICH SEPARATED THE ROOM IN WHICH SHE SAT FROM THE OFFICE
train-clean-360/4054/11077/4054-11077-0007.flac,FOR MISSUS ASHE WAS ASKING PAPA TO LET HER DO THE VERY THING OF ALL OTHERS THAT SHE MOST LONGED TO DO
train-clean-360/4054/11077/4054-11077-0008.flac,I FEEL AS IF A CHANGE WOULD DO ME GOOD DON'T YOU THINK SO YOURSELF YES I DO DOCTOR CARR ADMITTED
train-clean-360/4054/11077/4054-11077-0009.flac,BUT IF YOU WILL LET ME HAVE KATY DOCTOR CARR IT WILL SETTLE ALL MY DIFFICULTIES
train-clean-360/4054/11077/4054-11077-0013.flac,THEN TOWARD SPRING I SHOULD LIKE TO GO TO FLORENCE AND VENICE AND VISIT THE ITALIAN LAKES AND SWITZERLAND IN THE EARLY SUMMER BUT ALL THIS DEPENDS ON YOUR LETTING KATY GO IF YOU DECIDE AGAINST IT I SHALL GIVE THE WHOLE THING UP
train-clean-360/4054/11077/4054-11077-0015.flac,NOW DOCTOR CARR PLEASE PLEASE I AM SURE YOU WON'T DENY ME WHEN I HAVE SO SET MY HEART UPON HAVING HER MISSUS ASHE WAS VERY PRETTY AND PERSUASIVE BUT STILL DOCTOR CARR HESITATED
train-clean-360/4054/11077/4054-11077-0017.flac,I WILL TALK IT OVER WITH KATY HE SAID THE CHILD OUGHT TO HAVE A SAY IN THE MATTER AND WHATEVER WE DECIDE YOU MUST LET ME THANK YOU IN HER NAME AS WELL AS MY OWN FOR YOUR GREAT KINDNESS IN PROPOSING IT
train-clean-360/4054/11077/4054-11077-0022.flac,TO GO TO EUROPE FOR A YEAR WITH MISSUS ASHE AND AMY SEEMED SIMPLY TOO DELIGHTFUL TO BE TRUE
train-clean-360/4054/11077/4054-11077-0025.flac,HE WOULD MISS HER SHE WELL KNEW AND MIGHT NOT THE CHARGE OF THE HOUSE BE TOO MUCH FOR CLOVER THE PRESERVES WERE ALMOST ALL MADE THAT WAS ONE COMFORT BUT THERE WERE THE WINTER CLOTHES TO BE SEEN TO
train-clean-360/4054/11077/4054-11077-0026.flac,WHICH HAD BEEN SO BRIGHT A FEW MINUTES BEFORE STRANGE TO SAY IT WAS THAT LITTLE PUCKER AND THE LOOK OF WORRY WHICH DECIDED DOCTOR CARR
train-clean-360/4054/11077/4054-11077-0031.flac,AND HOB NOBBING WITH MICHAEL ANGELO AND THE CROWNED HEADS OF EUROPE I'LL MAKE THE SPICED PEACHES
train-clean-360/4054/11077/4054-11077-0032.flac,DON'T WORRY ABOUT US WE SHALL GET ON HAPPILY AND EASILY IN FACT I SHOULDN'T BE SURPRISED IF I DEVELOPED SUCH A TURN FOR HOUSEKEEPING THAT WHEN YOU COME BACK THE FAMILY REFUSED TO CHANGE
train-clean-360/4054/11077/4054-11077-0034.flac,I LOVE MISSUS ASHE FOR INVITING YOU SO DO I SAID KATY SOBERLY IT WAS THE KINDEST THING I CAN'T THINK WHY SHE DID IT
train-clean-360/4054/11077/4054-11077-0036.flac,OR TRY TO FANCY HOW YOU'LL FEEL THE FIRST TIME YOU STEP INTO A GONDOLA OR SEE THE MEDITERRANEAN THERE WILL BE A MOMENT I FEEL A FORTY HORSE POWER OF HOUSEKEEPING DEVELOPING WITHIN ME
train-clean-360/4054/11077/4054-11077-0039.flac,EVERY ONE OF WHICH WAS LIKELY TO BE DISCARDED AS SOON AS THE REAL JOURNEY BEGAN BUT THEY DIDN'T KNOW THAT AND IT MADE NO REAL DIFFERENCE SUCH SCHEMES ARE THE PRELIMINARY JOYS OF TRAVEL
train-clean-360/4054/11077/4054-11077-0041.flac,SHE WENT ABOUT WITH SCRAPS OF PAPER IN HER POCKET ON WHICH WERE WRITTEN SUCH THINGS AS THESE FORUM WHEN BUILT BY WHOM BUILT MORE THAN ONE WHAT DOES CENACOLA MEAN
train-clean-360/4054/11077/4054-11077-0042.flac,FIND OUT ABOUT SAINT CATHERINE OF SIENA
train-clean-360/4054/11077/4054-11077-0043.flac,PEOPLE ALWAYS WISH THIS WHEN THEY ARE STARTING FOR EUROPE
